Time (matlabs datenum format),Cloud base height (decameters)
735700.5833,1
735700.625,2
735700.6667,5
735700.7083,4
735700.75,4
735700.7917,1
735700.8333,8
735700.875,8
735700.9167,1
735700.9583,5
735701,3
735701.0417,9
735701.0833,6
735701.125,3
735701.1667,1
735701.2083,2
735701.25,4
735701.2917,1
735701.3333,8
735701.375,1
735701.4167,0
735701.4583,6
735701.5,6
735701.5417,8
735701.5833,9
735701.625,2
735701.6667,6
735701.7083,2
735701.75,7
735701.7917,8
735701.8333,8
735701.875,4
735701.9167,6
735701.9583,4
735702,3
735702.0417,6
735702.0833,2
735702.125,3
735702.1667,4
735702.2083,0
735702.25,5
735702.2917,6
735702.3333,7
735702.375,6
735702.4167,2
735702.4583,6
735702.5,8
735702.5417,6
735702.5833,1
735702.625,2
735702.6667,2
735702.7083,2
735702.75,7
735702.7917,2
735702.8333,2
735702.875,3
735702.9167,5
735702.9583,6
735703,4
735703.0417,1
735703.0833,1
735703.125,9
735703.1667,3
735703.2083,8
735703.25,5
735703.2917,7
735703.3333,6
735703.375,3
735703.4167,5
735703.4583,8
735703.5,4
735703.5417,5
735703.5833,1
735703.625,9
735703.6667,1
735703.7083,5
735703.75,9
735703.7917,0
735703.8333,4
735703.875,6
735703.9167,6
735703.9583,7
735704,7
735704.0417,7
735704.0833,6
735704.125,4
735704.1667,6
735704.2083,7
735704.25,3
735704.2917,8
735704.3333,2
735704.375,5
735704.4167,0
735704.4583,3
735704.5,1
735704.5417,3
735704.5833,5
735704.625,7
735704.6667,6
735704.7083,8
735704.75,2
735704.7917,5
735704.8333,2
735704.875,2
735704.9167,5
735704.9583,5
735705,8
735705.0417,3
735705.0833,6
735705.125,5
735705.1667,9
735705.2083,9
735705.25,3
735705.2917,8
735705.3333,2
735705.375,7
735705.4167,0
735705.4583,0
735705.5,4
735705.5417,6
735705.5833,6
735705.625,4
735705.6667,7
735705.7083,4
735705.75,6
735705.7917,1
735705.8333,8
735705.875,4
735705.9167,2
735705.9583,8
735706,8
735706.0417,4
735706.0833,7
735706.125,8
735706.1667,5
735706.2083,4
735706.25,6
735706.2917,1
735706.3333,9
735706.375,8
735706.4167,4
735706.4583,5
735706.5,0
735706.5417,2
735706.5833,9
735706.625,4
735706.6667,1
735706.7083,9
735706.75,5
735706.7917,9
735706.8333,4
735706.875,1
735706.9167,8
735706.9583,8
735707,6
735707.0417,2
735707.0833,2
735707.125,0
735707.1667,9
735707.2083,9
735707.25,1
735707.2917,4
735707.3333,2
735707.375,6
735707.4167,6
735707.4583,8
735707.5,1
735707.5417,4
735707.5833,1
735707.625,3
735707.6667,2
735707.7083,1
735707.75,6
735707.7917,6
735707.8333,4
735707.875,2
735707.9167,1
735707.9583,6
735708,1
735708.0417,4
735708.0833,5
735708.125,4
735708.1667,3
735708.2083,5
735708.25,7
735708.2917,8
735708.3333,5
735708.375,3
735708.4167,5
735708.4583,5
735708.5,3
735708.5417,8
735708.5833,4
735708.625,8
735708.6667,4
735708.7083,2
735708.75,1
735708.7917,2
735708.8333,7
735708.875,4
735708.9167,5
735708.9583,8
735709,3
735709.0417,5
735709.0833,8
735709.125,8
735709.1667,7
735709.2083,6
735709.25,7
735709.2917,6
735709.3333,2
735709.375,6
735709.4167,2
735709.4583,6
735709.5,1
735709.5417,8
735709.5833,7
735709.625,7
735709.6667,1
735709.7083,2
735709.75,4
735709.7917,5
735709.8333,7
735709.875,4
735709.9167,5
735709.9583,7
735710,3
735710.0417,7
735710.0833,4
735710.125,4
735710.1667,4
735710.2083,5
735710.25,7
735710.2917,4
735710.3333,5
735710.375,7
735710.4167,3
735710.4583,5
735710.5,4
735710.5417,7
735710.5833,2
735710.625,8
735710.6667,3
735710.7083,7
735710.75,7
735710.7917,9
735710.8333,7
735710.875,5
735710.9167,7
735710.9583,6
735711,8
735711.0417,1
735711.0833,8
735711.125,6
735711.1667,5
735711.2083,8
735711.25,1
735711.2917,2
735711.3333,7
735711.375,3
735711.4167,8
735711.4583,0
735711.5,4
735711.5417,4
735711.5833,3
735711.625,3
735711.6667,4
735711.7083,8
735711.75,7
735711.7917,3
735711.8333,4
735711.875,2
735711.9167,9
735711.9583,3
735712,6
735712.0417,4
735712.0833,4
735712.125,6
735712.1667,9
735712.2083,7
735712.25,7
735712.2917,7
735712.3333,7
735712.375,0
735712.4167,1
735712.4583,8
735712.5,2
735712.5417,4
735712.5833,2
735712.625,1
735712.6667,4
735712.7083,2
735712.75,1
735712.7917,4
735712.8333,6
735712.875,7
735712.9167,2
735712.9583,9
735713,5
735713.0417,5
735713.0833,1
735713.125,1
735713.1667,4
735713.2083,6
735713.25,4
735713.2917,6
735713.3333,1
735713.375,1
735713.4167,6
735713.4583,4
735713.5,2
735713.5417,6
735713.5833,8
735713.625,5
735713.6667,0
735713.7083,3
735713.75,1
735713.7917,1
735713.8333,7
735713.875,2
735713.9167,6
735713.9583,7
735714,0
735714.0417,9
735714.0833,4
735714.125,7
735714.1667,7
735714.2083,1
735714.25,4
735714.2917,7
735714.3333,0
735714.375,8
735714.4167,3
735714.4583,4
735714.5,6
735714.5417,3
735714.5833,2
735714.625,5
735714.6667,6
735714.7083,4
735714.75,6
735714.7917,8
735714.8333,4
735714.875,1
735714.9167,8
735714.9583,4
735715,2
735715.0417,8
735715.0833,9
735715.125,3
735715.1667,5
735715.2083,2
735715.25,6
735715.2917,6
735715.3333,9
735715.375,3
735715.4167,2
735715.4583,4
735715.5,3
735715.5417,7
735715.5833,2
735715.625,7
735715.6667,6
735715.7083,0
735715.75,4
735715.7917,7
735715.8333,4
735715.875,9
735715.9167,2
735715.9583,4
735716,5
735716.0417,0
735716.0833,4
735716.125,1
735716.1667,8
735716.2083,7
735716.25,9
735716.2917,7
735716.3333,3
735716.375,2
735716.4167,0
735716.4583,8
735716.5,4
735716.5417,5
735716.5833,3
735716.625,6
735716.6667,5
735716.7083,6
735716.75,8
735716.7917,9
735716.8333,6
735716.875,6
735716.9167,3
735716.9583,9
735717,2
735717.0417,8
735717.0833,8
735717.125,8
735717.1667,8
735717.2083,2
735717.25,3
735717.2917,6
735717.3333,1
735717.375,5
735717.4167,7
735717.4583,5
735717.5,4
735717.5417,3
735717.5833,2
735717.625,5
735717.6667,6
735717.7083,7
735717.75,6
735717.7917,9
735717.8333,1
735717.875,6
735717.9167,2
735717.9583,6
735718,3
735718.0417,5
735718.0833,1
735718.125,1
735718.1667,8
735718.2083,5
735718.25,8
735718.2917,2
735718.3333,6
735718.375,8
735718.4167,2
735718.4583,6
735718.5,1
735718.5417,7
735718.5833,7
735718.625,1
735718.6667,1
735718.7083,7
735718.75,1
735718.7917,7
735718.8333,1
735718.875,4
735718.9167,6
735718.9583,4
735719,8
735719.0417,7
735719.0833,2
735719.125,1
735719.1667,1
735719.2083,3
735719.25,2
735719.2917,5
735719.3333,5
735719.375,4
735719.4167,4
735719.4583,6
735719.5,9
735719.5417,7
735719.5833,2
735719.625,7
735719.6667,2
735719.7083,2
735719.75,8
735719.7917,2
735719.8333,8
735719.875,0
735719.9167,4
735719.9583,3
735720,7
735720.0417,5
735720.0833,1
735720.125,1
735720.1667,9
735720.2083,2
735720.25,8
735720.2917,5
735720.3333,5
735720.375,1
735720.4167,3
735720.4583,5
735720.5,2
735720.5417,6
735720.5833,8
735720.625,2
735720.6667,1
735720.7083,2
735720.75,7
735720.7917,6
735720.8333,6
735720.875,3
735720.9167,0
735720.9583,7
735721,8
735721.0417,5
735721.0833,2
735721.125,4
735721.1667,2
735721.2083,2
735721.25,6
735721.2917,6
735721.3333,3
735721.375,3
735721.4167,8
735721.4583,2
735721.5,9
735721.5417,0
735721.5833,2
735721.625,6
735721.6667,8
735721.7083,1
735721.75,5
735721.7917,3
735721.8333,5
735721.875,4
735721.9167,9
735721.9583,6
735722,4
735722.0417,3
735722.0833,3
735722.125,2
735722.1667,6
735722.2083,8
735722.25,7
735722.2917,2
735722.3333,8
735722.375,0
735722.4167,8
735722.4583,7
735722.5,7
735722.5417,3
735722.5833,3
735722.625,4
735722.6667,1
735722.7083,7
735722.75,6
735722.7917,4
735722.8333,2
735722.875,7
735722.9167,1
735722.9583,7
735723,1
735723.0417,7
735723.0833,0
735723.125,4
735723.1667,2
735723.2083,2
735723.25,9
735723.2917,7
735723.3333,2
735723.375,8
735723.4167,5
735723.4583,8
735723.5,3
735723.5417,5
735723.5833,5
735723.625,4
735723.6667,3
735723.7083,2
735723.75,2
735723.7917,7
735723.8333,1
735723.875,6
735723.9167,7
735723.9583,7
735724,8
735724.0417,4
735724.0833,5
735724.125,1
735724.1667,2
735724.2083,5
735724.25,6
735724.2917,3
735724.3333,7
735724.375,7
735724.4167,8
735724.4583,4
735724.5,2
735724.5417,5
735724.5833,0
735724.625,2
735724.6667,7
735724.7083,8
735724.75,9
735724.7917,8
735724.8333,1
735724.875,3
735724.9167,4
735724.9583,0
735725,5
735725.0417,9
735725.0833,6
735725.125,2
735725.1667,8
735725.2083,7
735725.25,1
735725.2917,8
735725.3333,6
735725.375,2
735725.4167,8
735725.4583,0
735725.5,1
735725.5417,9
735725.5833,5
735725.625,0
735725.6667,6
735725.7083,2
735725.75,5
735725.7917,0
735725.8333,8
735725.875,5
735725.9167,2
735725.9583,1
735726,2
735726.0417,0
735726.0833,1
735726.125,1
735726.1667,0
735726.2083,6
735726.25,4
735726.2917,1
735726.3333,4
735726.375,6
735726.4167,4
735726.4583,2
735726.5,1
735726.5417,3
735726.5833,9
735726.625,6
735726.6667,9
735726.7083,6
735726.75,9
735726.7917,3
735726.8333,0
735726.875,3
735726.9167,7
735726.9583,1
735727,2
735727.0417,1
735727.0833,0
735727.125,1
735727.1667,6
735727.2083,2
735727.25,3
735727.2917,7
735727.3333,4
735727.375,8
735727.4167,5
735727.4583,4
735727.5,6
735727.5417,2
735727.5833,7
735727.625,8
735727.6667,5
735727.7083,3
735727.75,6
735727.7917,0
735727.8333,8
735727.875,4
735727.9167,6
735727.9583,6
735728,7
735728.0417,2
735728.0833,7
735728.125,7
735728.1667,0
735728.2083,2
735728.25,4
735728.2917,7
735728.3333,5
735728.375,1
735728.4167,1
735728.4583,4
735728.5,4
735728.5417,8
735728.5833,3
735728.625,6
735728.6667,5
735728.7083,0
735728.75,6
735728.7917,0
735728.8333,5
735728.875,4
735728.9167,1
735728.9583,8
735729,7
735729.0417,1
735729.0833,2
735729.125,3
735729.1667,3
735729.2083,0
735729.25,1
735729.2917,6
735729.3333,8
735729.375,1
735729.4167,2
735729.4583,3
735729.5,3
735729.5417,6
735729.5833,4
735729.625,1
735729.6667,9
735729.7083,8
735729.75,8
735729.7917,5
735729.8333,1
735729.875,8
735729.9167,7
735729.9583,1
735730,2
735730.0417,2
735730.0833,1
735730.125,0
735730.1667,5
735730.2083,0
735730.25,9
735730.2917,8
735730.3333,8
735730.375,3
735730.4167,3
735730.4583,2
735730.5,6
735730.5417,1
735730.5833,7
735730.625,8
735730.6667,5
735730.7083,4
735730.75,3
735730.7917,2
735730.8333,3
735730.875,3
735730.9167,2
735730.9583,5
735731,9
735731.0417,4
735731.0833,4
735731.125,8
735731.1667,1
735731.2083,3
735731.25,8
735731.2917,5
735731.3333,3
735731.375,2
735731.4167,3
735731.4583,1
735731.5,6
735731.5417,8
735731.5833,0
735731.625,3
735731.6667,3
735731.7083,8
735731.75,6
735731.7917,1
735731.8333,1
735731.875,6
735731.9167,2
735731.9583,9
735732,6
735732.0417,3
735732.0833,4
735732.125,7
735732.1667,5
735732.2083,4
735732.25,5
735732.2917,3
735732.3333,1
735732.375,1
735732.4167,6
735732.4583,4
735732.5,3
735732.5417,5
735732.5833,5
735732.625,9
735732.6667,7
735732.7083,5
735732.75,3
735732.7917,4
735732.8333,5
735732.875,0
735732.9167,7
735732.9583,5
735733,9
735733.0417,4
735733.0833,3
735733.125,6
735733.1667,2
735733.2083,7
735733.25,3
735733.2917,8
735733.3333,3
735733.375,5
735733.4167,6
735733.4583,9
735733.5,3
735733.5417,8
735733.5833,5
735733.625,4
735733.6667,4
735733.7083,9
735733.75,7
735733.7917,2
735733.8333,5
735733.875,2
735733.9167,4
735733.9583,0
735734,7
735734.0417,8
735734.0833,7
735734.125,5
735734.1667,2
735734.2083,8
735734.25,2
735734.2917,4
735734.3333,1
735734.375,8
735734.4167,7
735734.4583,7
735734.5,7
735734.5417,8
735734.5833,4
735734.625,5
735734.6667,3
735734.7083,2
735734.75,5
735734.7917,3
735734.8333,3
735734.875,5
735734.9167,1
735734.9583,1
735735,1
735735.0417,0
735735.0833,1
735735.125,8
735735.1667,7
735735.2083,7
735735.25,8
735735.2917,1
735735.3333,5
735735.375,8
735735.4167,7
735735.4583,5
735735.5,5
735735.5417,6
735735.5833,4
735735.625,3
735735.6667,8
735735.7083,4
735735.75,6
735735.7917,8
735735.8333,1
735735.875,2
735735.9167,5
735735.9583,1
735736,1
735736.0417,8
735736.0833,9
735736.125,0
735736.1667,4
735736.2083,1
735736.25,1
735736.2917,6
735736.3333,5
735736.375,0
735736.4167,8
735736.4583,3
735736.5,8
735736.5417,7
735736.5833,1
735736.625,8
735736.6667,4
735736.7083,5
735736.75,3
735736.7917,4
735736.8333,8
735736.875,5
735736.9167,1
735736.9583,6
735737,0
735737.0417,5
735737.0833,7
735737.125,0
735737.1667,4
735737.2083,8
735737.25,9
735737.2917,0
735737.3333,8
735737.375,7
735737.4167,8
735737.4583,4
735737.5,8
735737.5417,9
735737.5833,8
735737.625,5
735737.6667,1
735737.7083,0
735737.75,5
735737.7917,2
735737.8333,1
735737.875,9
735737.9167,4
735737.9583,3
735738,6
735738.0417,0
735738.0833,1
735738.125,3
735738.1667,4
735738.2083,9
735738.25,1
735738.2917,1
735738.3333,5
735738.375,3
735738.4167,8
735738.4583,7
735738.5,4
735738.5417,1
735738.5833,4
735738.625,8
735738.6667,1
735738.7083,3
735738.75,7
735738.7917,1
735738.8333,3
735738.875,9
735738.9167,5
735738.9583,1
735739,7
735739.0417,5
735739.0833,3
735739.125,5
735739.1667,4
735739.2083,2
735739.25,6
735739.2917,9
735739.3333,2
735739.375,1
735739.4167,3
735739.4583,7
735739.5,7
735739.5417,8
735739.5833,3
735739.625,3
735739.6667,3
735739.7083,2
735739.75,3
735739.7917,4
735739.8333,3
735739.875,3
735739.9167,9
735739.9583,3
735740,0
735740.0417,4
735740.0833,8
735740.125,7
735740.1667,5
735740.2083,2
735740.25,9
735740.2917,4
735740.3333,0
735740.375,0
735740.4167,1
735740.4583,6
735740.5,5
735740.5417,1
735740.5833,3
735740.625,4
735740.6667,9
735740.7083,8
735740.75,6
735740.7917,6
735740.8333,5
735740.875,3
735740.9167,9
735740.9583,6
735741,3
735741.0417,2
735741.0833,4
735741.125,9
735741.1667,1
735741.2083,3
735741.25,2
735741.2917,2
735741.3333,4
735741.375,3
735741.4167,2
735741.4583,7
735741.5,7
735741.5417,7
735741.5833,5
735741.625,4
735741.6667,7
735741.7083,0
735741.75,6
735741.7917,6
735741.8333,2
735741.875,9
735741.9167,1
735741.9583,9
735742,1
735742.0417,6
735742.0833,3
735742.125,2
735742.1667,7
735742.2083,4
735742.25,3
735742.2917,8
735742.3333,8
735742.375,2
735742.4167,3
735742.4583,1
735742.5,9
735742.5417,5
735742.5833,0
735742.625,3
735742.6667,6
735742.7083,3
735742.75,6
735742.7917,8
735742.8333,8
735742.875,9
735742.9167,4
735742.9583,4
735743,6
735743.0417,3
735743.0833,2
735743.125,0
735743.1667,5
735743.2083,3
735743.25,8
735743.2917,6
735743.3333,6
735743.375,0
735743.4167,2
735743.4583,9
735743.5,3
735743.5417,4
735743.5833,4
735743.625,8
735743.6667,2
735743.7083,4
735743.75,1
735743.7917,4
735743.8333,6
735743.875,4
735743.9167,3
735743.9583,2
735744,1
735744.0417,6
735744.0833,3
735744.125,2
735744.1667,8
735744.2083,8
735744.25,6
735744.2917,8
735744.3333,1
735744.375,7
735744.4167,3
735744.4583,5
735744.5,6
735744.5417,7
735744.5833,6
735744.625,6
735744.6667,3
735744.7083,9
735744.75,2
735744.7917,3
735744.8333,7
735744.875,5
735744.9167,5
735744.9583,6
735745,4
735745.0417,9
735745.0833,2
735745.125,1
735745.1667,9
735745.2083,9
735745.25,5
735745.2917,8
735745.3333,3
735745.375,3
735745.4167,2
735745.4583,6
735745.5,4
735745.5417,7
735745.5833,3
735745.625,7
735745.6667,5
735745.7083,8
735745.75,9
735745.7917,4
735745.8333,5
735745.875,9
735745.9167,7
735745.9583,8
735746,3
735746.0417,3
735746.0833,6
735746.125,8
735746.1667,1
735746.2083,7
735746.25,0
735746.2917,4
735746.3333,7
735746.375,1
735746.4167,1
735746.4583,8
735746.5,7
735746.5417,7
735746.5833,8
735746.625,9
735746.6667,6
735746.7083,9
735746.75,6
735746.7917,8
735746.8333,9
735746.875,0
735746.9167,5
735746.9583,5
735747,6
735747.0417,7
735747.0833,4
735747.125,1
735747.1667,1
735747.2083,3
735747.25,4
735747.2917,6
735747.3333,2
735747.375,3
735747.4167,8
735747.4583,0
735747.5,7
735747.5417,3
735747.5833,9
735747.625,2
735747.6667,5
735747.7083,8
735747.75,4
735747.7917,5
735747.8333,9
735747.875,7
735747.9167,1
735747.9583,6
735748,5
735748.0417,7
735748.0833,0
735748.125,4
735748.1667,9
735748.2083,6
735748.25,9
735748.2917,3
735748.3333,8
735748.375,7
735748.4167,8
735748.4583,1
735748.5,7
735748.5417,8
735748.5833,3
735748.625,3
735748.6667,3
735748.7083,0
735748.75,4
735748.7917,5
735748.8333,1
735748.875,7
735748.9167,6
735748.9583,1
735749,4
735749.0417,6
735749.0833,6
735749.125,9
735749.1667,2
735749.2083,7
735749.25,3
735749.2917,9
735749.3333,6
735749.375,8
735749.4167,0
735749.4583,1
735749.5,5
735749.5417,2
735749.5833,8
735749.625,1
735749.6667,0
735749.7083,1
735749.75,0
735749.7917,7
735749.8333,6
735749.875,7
735749.9167,9
735749.9583,2
735750,6
735750.0417,5
735750.0833,6
735750.125,1
735750.1667,8
735750.2083,6
735750.25,1
735750.2917,0
735750.3333,9
735750.375,5
735750.4167,6
735750.4583,2
735750.5,5
735750.5417,9
735750.5833,5
735750.625,1
735750.6667,8
735750.7083,6
735750.75,8
735750.7917,1
735750.8333,8
735750.875,7
735750.9167,0
735750.9583,8
735751,2
735751.0417,5
735751.0833,7
735751.125,2
735751.1667,1
735751.2083,6
735751.25,4
735751.2917,3
735751.3333,8
735751.375,5
735751.4167,7
735751.4583,6
735751.5,8
735751.5417,4
735751.5833,1
735751.625,2
735751.6667,5
735751.7083,1
735751.75,0
735751.7917,2
735751.8333,1
735751.875,7
735751.9167,3
735751.9583,6
735752,2
735752.0417,3
735752.0833,1
735752.125,7
735752.1667,8
735752.2083,3
735752.25,8
735752.2917,8
735752.3333,7
735752.375,5
735752.4167,8
735752.4583,4
735752.5,3
735752.5417,2
735752.5833,0
735752.625,2
735752.6667,5
735752.7083,2
735752.75,8
735752.7917,4
735752.8333,6
735752.875,1
735752.9167,6
735752.9583,3
735753,2
735753.0417,1
735753.0833,9
735753.125,6
735753.1667,3
735753.2083,4
735753.25,4
735753.2917,2
735753.3333,6
735753.375,8
735753.4167,5
735753.4583,3
735753.5,0
735753.5417,9
735753.5833,5
735753.625,8
735753.6667,3
735753.7083,7
735753.75,7
735753.7917,7
735753.8333,7
735753.875,3
735753.9167,7
735753.9583,7
735754,7
735754.0417,5
735754.0833,4
735754.125,8
735754.1667,6
735754.2083,9
735754.25,2
735754.2917,1
735754.3333,9
735754.375,4
735754.4167,2
735754.4583,2
735754.5,8
735754.5417,3
735754.5833,4
735754.625,4
735754.6667,8
735754.7083,9
735754.75,6
735754.7917,4
735754.8333,8
735754.875,2
735754.9167,6
735754.9583,6
735755,6
735755.0417,9
735755.0833,0
735755.125,8
735755.1667,5
735755.2083,2
735755.25,2
735755.2917,8
735755.3333,3
735755.375,9
735755.4167,2
735755.4583,3
735755.5,0
735755.5417,6
735755.5833,6
735755.625,1
735755.6667,2
735755.7083,5
735755.75,4
735755.7917,1
735755.8333,4
735755.875,2
735755.9167,7
735755.9583,9
735756,9
735756.0417,8
735756.0833,2
735756.125,3
735756.1667,4
735756.2083,7
735756.25,0
735756.2917,1
735756.3333,2
735756.375,9
735756.4167,2
735756.4583,0
735756.5,5
735756.5417,5
735756.5833,2
735756.625,8
735756.6667,0
735756.7083,7
735756.75,3
735756.7917,3
735756.8333,2
735756.875,9
735756.9167,7
735756.9583,6
735757,1
735757.0417,0
735757.0833,5
735757.125,5
735757.1667,7
735757.2083,8
735757.25,6
735757.2917,1
735757.3333,2
735757.375,3
735757.4167,4
735757.4583,6
735757.5,0
735757.5417,1
735757.5833,7
735757.625,1
735757.6667,5
735757.7083,4
735757.75,1
735757.7917,4
735757.8333,5
735757.875,8
735757.9167,5
735757.9583,4
735758,5
735758.0417,4
735758.0833,1
735758.125,5
735758.1667,1
735758.2083,4
735758.25,4
735758.2917,3
735758.3333,3
735758.375,0
735758.4167,8
735758.4583,7
735758.5,1
735758.5417,5
735758.5833,2
735758.625,0
735758.6667,5
735758.7083,8
735758.75,1
735758.7917,5
735758.8333,9
735758.875,6
735758.9167,8
735758.9583,7
735759,2
735759.0417,7
735759.0833,0
735759.125,2
735759.1667,4
735759.2083,3
735759.25,4
735759.2917,8
735759.3333,7
735759.375,1
735759.4167,7
735759.4583,3
735759.5,8
735759.5417,0
735759.5833,4
735759.625,4
735759.6667,4
735759.7083,5
735759.75,3
735759.7917,5
735759.8333,6
735759.875,9
735759.9167,7
735759.9583,2
735760,3
735760.0417,4
735760.0833,7
735760.125,1
735760.1667,6
735760.2083,3
735760.25,8
735760.2917,3
735760.3333,3
735760.375,1
735760.4167,7
735760.4583,5
735760.5,6
735760.5417,1
735760.5833,6
735760.625,0
735760.6667,8
735760.7083,3
735760.75,7
735760.7917,7
735760.8333,5
735760.875,3
735760.9167,1
735760.9583,2
735761,6
735761.0417,7
735761.0833,7
735761.125,1
735761.1667,6
735761.2083,2
735761.25,5
735761.2917,4
735761.3333,1
735761.375,3
735761.4167,1
735761.4583,1
735761.5,1
735761.5417,2
735761.5833,6
735761.625,1
735761.6667,6
735761.7083,3
735761.75,2
735761.7917,1
735761.8333,3
735761.875,8
735761.9167,9
735761.9583,7
735762,7
735762.0417,6
735762.0833,3
735762.125,8
735762.1667,5
735762.2083,9
735762.25,2
735762.2917,3
735762.3333,0
735762.375,1
735762.4167,8
735762.4583,0
735762.5,3
735762.5417,2
735762.5833,5
735762.625,9
735762.6667,0
735762.7083,3
735762.75,2
735762.7917,0
735762.8333,2
735762.875,1
735762.9167,6
735762.9583,5
735763,3
735763.0417,7
735763.0833,2
735763.125,2
735763.1667,1
735763.2083,3
735763.25,1
735763.2917,6
735763.3333,0
735763.375,5
735763.4167,6
735763.4583,0
735763.5,6
735763.5417,5
735763.5833,7
735763.625,7
735763.6667,1
735763.7083,9
735763.75,7
735763.7917,7
735763.8333,5
735763.875,3
735763.9167,5
735763.9583,7
735764,7
735764.0417,6
735764.0833,9
735764.125,1
735764.1667,8
735764.2083,7
735764.25,9
735764.2917,3
735764.3333,1
735764.375,9
