Time (matlab datenum format),Cloud Amount (okta)
735629.6667,2
735629.7083,4
735629.75,6
735629.7917,7
735629.8333,8
735629.875,9
735629.9167,1
735629.9583,4
735630,2
735630.0417,1
735630.0833,0
735630.125,7
735630.1667,5
735630.2083,4
735630.25,9
735630.2917,0
735630.3333,6
735630.375,3
735630.4167,7
735630.4583,3
735630.5,6
735630.5417,8
735630.5833,1
735630.625,4
735630.6667,6
735630.7083,7
735630.75,7
735630.7917,9
735630.8333,1
735630.875,8
735630.9167,8
735630.9583,8
735631,8
735631.0417,0
735631.0833,9
735631.125,2
735631.1667,1
735631.2083,4
735631.25,9
735631.2917,6
735631.3333,4
735631.375,4
735631.4167,1
735631.4583,2
735631.5,4
735631.5417,3
735631.5833,9
735631.625,3
735631.6667,4
735631.7083,3
735631.75,2
735631.7917,8
735631.8333,2
735631.875,1
735631.9167,7
735631.9583,6
735632,8
735632.0417,5
735632.0833,9
735632.125,7
735632.1667,7
735632.2083,4
735632.25,2
735632.2917,4
735632.3333,7
735632.375,3
735632.4167,7
735632.4583,5
735632.5,3
735632.5417,7
735632.5833,1
735632.625,0
735632.6667,9
735632.7083,8
735632.75,4
735632.7917,4
735632.8333,3
735632.875,1
735632.9167,5
735632.9583,2
735633,7
735633.0417,2
735633.0833,7
735633.125,4
735633.1667,6
735633.2083,4
735633.25,7
735633.2917,9
735633.3333,4
735633.375,2
735633.4167,1
735633.4583,2
735633.5,1
735633.5417,2
735633.5833,2
735633.625,1
735633.6667,0
735633.7083,6
735633.75,0
735633.7917,8
735633.8333,5
735633.875,2
735633.9167,8
735633.9583,6
735634,3
735634.0417,6
735634.0833,3
735634.125,6
735634.1667,7
735634.2083,5
735634.25,8
735634.2917,2
735634.3333,8
735634.375,2
735634.4167,6
735634.4583,0
735634.5,1
735634.5417,1
735634.5833,6
735634.625,9
735634.6667,4
735634.7083,7
735634.75,4
735634.7917,8
735634.8333,6
735634.875,7
735634.9167,2
735634.9583,6
735635,5
735635.0417,9
735635.0833,5
735635.125,2
735635.1667,6
735635.2083,4
735635.25,3
735635.2917,2
735635.3333,3
735635.375,6
735635.4167,8
735635.4583,4
735635.5,4
735635.5417,1
735635.5833,7
735635.625,5
735635.6667,2
735635.7083,4
735635.75,3
735635.7917,6
735635.8333,6
735635.875,2
735635.9167,7
735635.9583,4
735636,0
735636.0417,5
735636.0833,7
735636.125,9
735636.1667,4
735636.2083,3
735636.25,0
735636.2917,1
735636.3333,0
735636.375,4
735636.4167,4
735636.4583,0
735636.5,0
735636.5417,4
735636.5833,3
735636.625,1
735636.6667,7
735636.7083,2
735636.75,9
735636.7917,6
735636.8333,6
735636.875,5
735636.9167,4
735636.9583,9
735637,9
735637.0417,8
735637.0833,3
735637.125,9
735637.1667,1
735637.2083,4
735637.25,6
735637.2917,8
735637.3333,1
735637.375,8
735637.4167,2
735637.4583,4
735637.5,6
735637.5417,6
735637.5833,5
735637.625,5
735637.6667,0
735637.7083,2
735637.75,4
735637.7917,9
735637.8333,7
735637.875,7
735637.9167,5
735637.9583,6
735638,9
735638.0417,3
735638.0833,6
735638.125,0
735638.1667,3
735638.2083,4
735638.25,6
735638.2917,2
735638.3333,5
735638.375,8
735638.4167,1
735638.4583,8
735638.5,9
735638.5417,7
735638.5833,9
735638.625,8
735638.6667,6
735638.7083,3
735638.75,8
735638.7917,6
735638.8333,1
735638.875,8
735638.9167,3
735638.9583,8
735639,1
735639.0417,2
735639.0833,5
735639.125,7
735639.1667,8
735639.2083,3
735639.25,8
735639.2917,6
735639.3333,8
735639.375,7
735639.4167,8
735639.4583,7
735639.5,2
735639.5417,3
735639.5833,7
735639.625,4
735639.6667,2
735639.7083,6
735639.75,6
735639.7917,4
735639.8333,6
735639.875,2
735639.9167,3
735639.9583,2
735640,1
735640.0417,8
735640.0833,5
735640.125,6
735640.1667,8
735640.2083,9
735640.25,1
735640.2917,2
735640.3333,3
735640.375,7
735640.4167,9
735640.4583,4
735640.5,2
735640.5417,8
735640.5833,6
735640.625,6
735640.6667,6
735640.7083,4
735640.75,4
735640.7917,8
735640.8333,4
735640.875,2
735640.9167,8
735640.9583,8
735641,6
735641.0417,4
735641.0833,2
735641.125,7
735641.1667,3
735641.2083,9
735641.25,2
735641.2917,5
735641.3333,0
735641.375,1
735641.4167,3
735641.4583,4
735641.5,1
735641.5417,7
735641.5833,6
735641.625,3
735641.6667,3
735641.7083,1
735641.75,4
735641.7917,8
735641.8333,3
735641.875,6
735641.9167,4
735641.9583,6
735642,7
735642.0417,3
735642.0833,0
735642.125,6
735642.1667,5
735642.2083,1
735642.25,6
735642.2917,7
735642.3333,9
735642.375,2
735642.4167,9
735642.4583,3
735642.5,7
735642.5417,7
735642.5833,3
735642.625,7
735642.6667,9
735642.7083,7
735642.75,7
735642.7917,0
735642.8333,2
735642.875,7
735642.9167,5
735642.9583,8
735643,2
735643.0417,5
735643.0833,1
735643.125,3
735643.1667,3
735643.2083,4
735643.25,1
735643.2917,7
735643.3333,3
735643.375,3
735643.4167,7
735643.4583,4
735643.5,7
735643.5417,4
735643.5833,6
735643.625,5
735643.6667,4
735643.7083,8
735643.75,9
735643.7917,2
735643.8333,2
735643.875,4
735643.9167,1
735643.9583,2
735644,6
735644.0417,1
735644.0833,1
735644.125,7
735644.1667,9
735644.2083,2
735644.25,4
735644.2917,1
735644.3333,3
735644.375,4
735644.4167,5
735644.4583,7
735644.5,7
735644.5417,7
735644.5833,7
735644.625,1
735644.6667,5
735644.7083,4
735644.75,7
735644.7917,1
735644.8333,5
735644.875,8
735644.9167,1
735644.9583,0
735645,5
735645.0417,8
735645.0833,1
735645.125,8
735645.1667,3
735645.2083,1
735645.25,1
735645.2917,1
735645.3333,0
735645.375,7
735645.4167,6
735645.4583,0
735645.5,1
735645.5417,9
735645.5833,1
735645.625,1
735645.6667,1
735645.7083,1
735645.75,2
735645.7917,9
735645.8333,8
735645.875,4
735645.9167,2
735645.9583,6
735646,5
735646.0417,5
735646.0833,2
735646.125,6
735646.1667,4
735646.2083,8
735646.25,8
735646.2917,6
735646.3333,7
735646.375,6
735646.4167,5
735646.4583,7
735646.5,9
735646.5417,2
735646.5833,4
735646.625,9
735646.6667,9
735646.7083,4
735646.75,6
735646.7917,7
735646.8333,8
735646.875,7
735646.9167,3
735646.9583,5
735647,7
735647.0417,1
735647.0833,5
735647.125,8
735647.1667,5
735647.2083,8
735647.25,5
735647.2917,2
735647.3333,1
735647.375,5
735647.4167,9
735647.4583,3
735647.5,7
735647.5417,9
735647.5833,3
735647.625,5
735647.6667,9
735647.7083,5
735647.75,6
735647.7917,5
735647.8333,9
735647.875,6
735647.9167,8
735647.9583,0
735648,8
735648.0417,8
735648.0833,6
735648.125,6
735648.1667,1
735648.2083,7
735648.25,8
735648.2917,6
735648.3333,1
735648.375,4
735648.4167,4
735648.4583,8
735648.5,7
735648.5417,4
735648.5833,2
735648.625,5
735648.6667,8
735648.7083,1
735648.75,3
735648.7917,8
735648.8333,1
735648.875,5
735648.9167,3
735648.9583,3
735649,6
735649.0417,4
735649.0833,0
735649.125,4
735649.1667,7
735649.2083,4
735649.25,7
735649.2917,1
735649.3333,9
735649.375,4
735649.4167,8
735649.4583,0
735649.5,7
735649.5417,3
735649.5833,7
735649.625,3
735649.6667,3
735649.7083,4
735649.75,2
735649.7917,8
735649.8333,6
735649.875,1
735649.9167,7
735649.9583,5
735650,8
735650.0417,2
735650.0833,5
735650.125,3
735650.1667,2
735650.2083,8
735650.25,1
735650.2917,8
735650.3333,6
735650.375,6
735650.4167,8
735650.4583,0
735650.5,4
735650.5417,7
735650.5833,4
735650.625,9
735650.6667,6
735650.7083,5
735650.75,3
735650.7917,4
735650.8333,8
735650.875,4
735650.9167,4
735650.9583,3
735651,3
735651.0417,4
735651.0833,1
735651.125,1
735651.1667,4
735651.2083,8
735651.25,2
735651.2917,9
735651.3333,4
735651.375,7
735651.4167,7
735651.4583,3
735651.5,5
735651.5417,1
735651.5833,3
735651.625,1
735651.6667,4
735651.7083,9
735651.75,4
735651.7917,5
735651.8333,3
735651.875,7
735651.9167,0
735651.9583,5
735652,3
735652.0417,8
735652.0833,7
735652.125,8
735652.1667,2
735652.2083,4
735652.25,6
735652.2917,9
735652.3333,6
735652.375,8
735652.4167,1
735652.4583,7
735652.5,5
735652.5417,4
735652.5833,6
735652.625,4
735652.6667,9
735652.7083,8
735652.75,5
735652.7917,7
735652.8333,2
735652.875,6
735652.9167,6
735652.9583,4
735653,1
735653.0417,4
735653.0833,8
735653.125,3
735653.1667,0
735653.2083,2
735653.25,7
735653.2917,5
735653.3333,2
735653.375,2
735653.4167,1
735653.4583,4
735653.5,8
735653.5417,4
735653.5833,4
735653.625,2
735653.6667,8
735653.7083,3
735653.75,8
735653.7917,1
735653.8333,1
735653.875,5
735653.9167,8
735653.9583,9
735654,7
735654.0417,4
735654.0833,1
735654.125,1
735654.1667,7
735654.2083,8
735654.25,7
735654.2917,7
735654.3333,4
735654.375,6
735654.4167,4
735654.4583,2
735654.5,0
735654.5417,0
735654.5833,6
735654.625,6
735654.6667,5
735654.7083,1
735654.75,8
735654.7917,0
735654.8333,5
735654.875,4
735654.9167,7
735654.9583,1
735655,8
735655.0417,6
735655.0833,2
735655.125,9
735655.1667,6
735655.2083,6
735655.25,1
735655.2917,2
735655.3333,6
735655.375,7
735655.4167,1
735655.4583,0
735655.5,9
735655.5417,6
735655.5833,5
735655.625,2
735655.6667,5
735655.7083,4
735655.75,8
735655.7917,2
735655.8333,6
735655.875,3
735655.9167,7
735655.9583,8
735656,1
735656.0417,3
735656.0833,5
735656.125,6
735656.1667,5
735656.2083,0
735656.25,7
735656.2917,3
735656.3333,2
735656.375,9
735656.4167,5
735656.4583,1
735656.5,2
735656.5417,7
735656.5833,3
735656.625,2
735656.6667,4
735656.7083,1
735656.75,6
735656.7917,4
735656.8333,9
735656.875,7
735656.9167,4
735656.9583,8
735657,1
735657.0417,8
735657.0833,6
735657.125,3
735657.1667,8
735657.2083,9
735657.25,5
735657.2917,9
735657.3333,8
735657.375,6
735657.4167,2
735657.4583,4
735657.5,7
735657.5417,2
735657.5833,4
735657.625,7
735657.6667,2
735657.7083,8
735657.75,2
735657.7917,5
735657.8333,5
735657.875,1
735657.9167,8
735657.9583,5
735658,2
735658.0417,3
735658.0833,5
735658.125,5
735658.1667,3
735658.2083,1
735658.25,2
735658.2917,6
735658.3333,6
735658.375,0
735658.4167,0
735658.4583,8
735658.5,6
735658.5417,7
735658.5833,5
735658.625,2
735658.6667,8
735658.7083,4
735658.75,1
735658.7917,7
735658.8333,4
735658.875,1
735658.9167,2
735658.9583,6
735659,8
735659.0417,1
735659.0833,4
735659.125,6
735659.1667,1
735659.2083,6
735659.25,0
735659.2917,7
735659.3333,8
735659.375,9
735659.4167,1
735659.4583,3
735659.5,8
735659.5417,9
735659.5833,7
735659.625,1
735659.6667,7
735659.7083,7
735659.75,7
735659.7917,8
735659.8333,8
735659.875,1
735659.9167,5
735659.9583,4
735660,5
735660.0417,3
735660.0833,3
735660.125,8
735660.1667,2
735660.2083,7
735660.25,4
735660.2917,8
735660.3333,8
735660.375,7
735660.4167,3
735660.4583,4
735660.5,9
735660.5417,8
735660.5833,6
735660.625,5
735660.6667,0
735660.7083,4
735660.75,1
735660.7917,8
735660.8333,3
735660.875,9
735660.9167,6
735660.9583,6
735661,7
735661.0417,1
735661.0833,3
735661.125,2
735661.1667,5
735661.2083,5
735661.25,7
735661.2917,2
735661.3333,8
735661.375,3
735661.4167,8
735661.4583,5
735661.5,9
735661.5417,1
735661.5833,2
735661.625,2
735661.6667,4
735661.7083,6
735661.75,7
735661.7917,4
735661.8333,1
735661.875,5
735661.9167,3
735661.9583,9
735662,6
735662.0417,7
735662.0833,8
735662.125,1
735662.1667,2
735662.2083,5
735662.25,6
735662.2917,1
735662.3333,0
735662.375,8
735662.4167,1
735662.4583,2
735662.5,7
735662.5417,6
735662.5833,8
735662.625,1
735662.6667,8
735662.7083,6
735662.75,5
735662.7917,6
735662.8333,8
735662.875,4
735662.9167,6
735662.9583,8
735663,2
735663.0417,6
735663.0833,6
735663.125,4
735663.1667,2
735663.2083,5
735663.25,6
735663.2917,9
735663.3333,6
735663.375,7
735663.4167,1
735663.4583,7
735663.5,9
735663.5417,3
735663.5833,3
735663.625,5
735663.6667,4
735663.7083,7
735663.75,1
735663.7917,2
735663.8333,4
735663.875,4
735663.9167,8
735663.9583,4
735664,4
735664.0417,4
735664.0833,6
735664.125,8
735664.1667,1
735664.2083,6
735664.25,6
735664.2917,6
735664.3333,5
735664.375,2
735664.4167,1
735664.4583,9
735664.5,5
735664.5417,4
735664.5833,3
735664.625,6
735664.6667,9
735664.7083,8
735664.75,8
735664.7917,1
735664.8333,6
735664.875,4
735664.9167,5
735664.9583,4
735665,8
735665.0417,2
735665.0833,5
735665.125,0
735665.1667,4
735665.2083,3
735665.25,2
735665.2917,2
735665.3333,8
735665.375,5
735665.4167,4
735665.4583,6
735665.5,0
735665.5417,7
735665.5833,2
735665.625,2
735665.6667,9
735665.7083,1
735665.75,9
735665.7917,5
735665.8333,3
735665.875,6
735665.9167,0
735665.9583,5
735666,8
735666.0417,7
735666.0833,7
735666.125,2
735666.1667,8
735666.2083,8
735666.25,2
735666.2917,8
735666.3333,0
735666.375,0
735666.4167,3
735666.4583,0
735666.5,7
735666.5417,9
735666.5833,3
735666.625,3
735666.6667,3
735666.7083,3
735666.75,9
735666.7917,8
735666.8333,7
735666.875,1
735666.9167,9
735666.9583,9
735667,2
735667.0417,7
735667.0833,3
735667.125,4
735667.1667,6
735667.2083,1
735667.25,8
735667.2917,6
735667.3333,2
735667.375,9
735667.4167,8
735667.4583,6
735667.5,2
735667.5417,4
735667.5833,8
735667.625,5
735667.6667,1
735667.7083,4
735667.75,1
735667.7917,2
735667.8333,8
735667.875,5
735667.9167,4
735667.9583,5
735668,4
735668.0417,8
735668.0833,6
735668.125,5
735668.1667,5
735668.2083,7
735668.25,1
735668.2917,8
735668.3333,3
735668.375,6
735668.4167,5
735668.4583,3
735668.5,3
735668.5417,1
735668.5833,9
735668.625,8
735668.6667,2
735668.7083,0
735668.75,5
735668.7917,1
735668.8333,1
735668.875,5
735668.9167,1
735668.9583,1
735669,5
735669.0417,1
735669.0833,4
735669.125,1
735669.1667,8
735669.2083,5
735669.25,1
735669.2917,3
735669.3333,4
735669.375,8
735669.4167,0
735669.4583,9
735669.5,4
735669.5417,2
735669.5833,9
735669.625,1
735669.6667,7
735669.7083,5
735669.75,7
735669.7917,0
735669.8333,4
735669.875,2
735669.9167,0
735669.9583,4
735670,3
735670.0417,2
735670.0833,9
735670.125,1
735670.1667,1
735670.2083,3
735670.25,1
735670.2917,9
735670.3333,0
735670.375,8
735670.4167,1
735670.4583,3
735670.5,3
735670.5417,9
735670.5833,4
735670.625,9
735670.6667,8
735670.7083,1
735670.75,3
735670.7917,2
735670.8333,7
735670.875,5
735670.9167,2
735670.9583,6
735671,4
735671.0417,4
735671.0833,8
735671.125,5
735671.1667,7
735671.2083,6
735671.25,6
735671.2917,8
735671.3333,2
735671.375,2
735671.4167,1
735671.4583,9
735671.5,1
735671.5417,6
735671.5833,6
735671.625,2
735671.6667,2
735671.7083,1
735671.75,8
735671.7917,4
735671.8333,4
735671.875,3
735671.9167,0
735671.9583,7
735672,0
735672.0417,6
735672.0833,3
735672.125,4
735672.1667,7
735672.2083,6
735672.25,2
735672.2917,9
735672.3333,9
735672.375,7
735672.4167,2
735672.4583,7
735672.5,1
735672.5417,3
735672.5833,3
735672.625,0
735672.6667,2
735672.7083,6
735672.75,3
735672.7917,1
735672.8333,7
735672.875,1
735672.9167,9
735672.9583,3
735673,2
735673.0417,1
735673.0833,0
735673.125,2
735673.1667,0
735673.2083,7
735673.25,3
735673.2917,2
735673.3333,0
735673.375,6
735673.4167,4
735673.4583,6
735673.5,2
735673.5417,1
735673.5833,7
735673.625,5
735673.6667,4
735673.7083,2
735673.75,1
735673.7917,4
735673.8333,8
735673.875,4
735673.9167,5
735673.9583,1
735674,5
735674.0417,3
735674.0833,6
735674.125,7
735674.1667,5
735674.2083,0
735674.25,4
735674.2917,1
735674.3333,3
735674.375,8
735674.4167,9
735674.4583,7
735674.5,9
735674.5417,5
735674.5833,6
735674.625,7
735674.6667,3
735674.7083,1
735674.75,4
735674.7917,9
735674.8333,5
735674.875,6
735674.9167,8
735674.9583,4
735675,8
735675.0417,6
735675.0833,1
735675.125,0
735675.1667,8
735675.2083,6
735675.25,1
735675.2917,5
735675.3333,9
735675.375,1
735675.4167,1
735675.4583,4
735675.5,1
735675.5417,9
735675.5833,1
735675.625,2
735675.6667,9
735675.7083,1
735675.75,7
735675.7917,6
735675.8333,1
735675.875,4
735675.9167,9
735675.9583,4
735676,8
735676.0417,2
735676.0833,5
735676.125,0
735676.1667,8
735676.2083,8
735676.25,1
735676.2917,7
735676.3333,8
735676.375,5
735676.4167,2
735676.4583,3
735676.5,2
735676.5417,8
735676.5833,5
735676.625,3
735676.6667,6
735676.7083,4
735676.75,1
735676.7917,5
735676.8333,7
735676.875,0
735676.9167,6
735676.9583,8
735677,0
735677.0417,3
735677.0833,1
735677.125,5
735677.1667,6
735677.2083,2
735677.25,5
735677.2917,7
735677.3333,4
735677.375,3
735677.4167,6
735677.4583,6
735677.5,4
735677.5417,4
735677.5833,3
735677.625,3
735677.6667,6
735677.7083,4
735677.75,2
735677.7917,4
735677.8333,3
735677.875,2
735677.9167,5
735677.9583,5
735678,6
735678.0417,5
735678.0833,3
735678.125,2
735678.1667,9
735678.2083,1
735678.25,3
735678.2917,3
735678.3333,3
735678.375,4
735678.4167,0
735678.4583,5
735678.5,6
735678.5417,9
735678.5833,3
735678.625,2
735678.6667,8
735678.7083,3
735678.75,4
735678.7917,8
735678.8333,8
735678.875,8
735678.9167,6
735678.9583,2
735679,3
735679.0417,3
735679.0833,7
735679.125,8
735679.1667,0
735679.2083,1
735679.25,7
735679.2917,5
735679.3333,5
735679.375,4
735679.4167,6
735679.4583,4
735679.5,2
735679.5417,8
735679.5833,4
735679.625,4
735679.6667,3
735679.7083,4
735679.75,4
735679.7917,5
735679.8333,7
735679.875,3
735679.9167,4
735679.9583,7
735680,1
735680.0417,1
735680.0833,8
735680.125,6
735680.1667,9
735680.2083,3
735680.25,6
735680.2917,9
735680.3333,1
735680.375,7
735680.4167,8
735680.4583,4
735680.5,5
735680.5417,0
735680.5833,1
735680.625,5
735680.6667,6
735680.7083,0
735680.75,3
735680.7917,2
735680.8333,3
735680.875,4
735680.9167,0
735680.9583,4
735681,7
735681.0417,3
735681.0833,8
735681.125,0
735681.1667,8
735681.2083,3
735681.25,2
735681.2917,1
735681.3333,0
735681.375,3
735681.4167,2
735681.4583,7
735681.5,9
735681.5417,1
735681.5833,8
735681.625,7
735681.6667,5
735681.7083,4
735681.75,6
735681.7917,4
735681.8333,6
735681.875,6
735681.9167,1
735681.9583,9
735682,3
735682.0417,7
735682.0833,1
735682.125,3
735682.1667,1
735682.2083,5
735682.25,4
735682.2917,2
735682.3333,1
735682.375,5
735682.4167,3
735682.4583,4
735682.5,2
735682.5417,1
735682.5833,3
735682.625,6
735682.6667,5
735682.7083,1
735682.75,7
735682.7917,7
735682.8333,9
735682.875,5
735682.9167,8
735682.9583,8
735683,8
735683.0417,4
735683.0833,3
735683.125,5
735683.1667,4
735683.2083,4
735683.25,7
735683.2917,8
735683.3333,1
735683.375,6
735683.4167,0
735683.4583,6
735683.5,0
735683.5417,1
735683.5833,1
735683.625,2
735683.6667,7
735683.7083,1
735683.75,9
735683.7917,2
735683.8333,1
735683.875,9
735683.9167,7
735683.9583,5
735684,4
735684.0417,4
735684.0833,6
735684.125,4
735684.1667,3
735684.2083,5
735684.25,7
735684.2917,5
735684.3333,4
735684.375,6
735684.4167,6
735684.4583,1
735684.5,5
735684.5417,2
735684.5833,2
735684.625,3
735684.6667,3
735684.7083,3
735684.75,1
735684.7917,7
735684.8333,0
735684.875,8
735684.9167,8
735684.9583,1
735685,5
735685.0417,8
735685.0833,8
735685.125,5
735685.1667,1
735685.2083,4
735685.25,6
735685.2917,4
735685.3333,9
735685.375,3
735685.4167,7
735685.4583,7
735685.5,9
735685.5417,8
735685.5833,3
735685.625,5
735685.6667,4
735685.7083,3
735685.75,9
735685.7917,9
735685.8333,4
735685.875,6
735685.9167,6
735685.9583,5
735686,0
735686.0417,2
735686.0833,1
735686.125,5
735686.1667,5
735686.2083,8
735686.25,8
735686.2917,3
735686.3333,5
735686.375,7
735686.4167,3
735686.4583,3
735686.5,4
735686.5417,5
735686.5833,4
735686.625,1
735686.6667,6
735686.7083,9
735686.75,8
735686.7917,7
735686.8333,8
735686.875,6
735686.9167,7
735686.9583,8
735687,2
735687.0417,8
735687.0833,2
735687.125,6
735687.1667,9
735687.2083,8
735687.25,1
735687.2917,7
735687.3333,7
735687.375,9
735687.4167,7
735687.4583,5
735687.5,5
735687.5417,4
735687.5833,1
735687.625,3
735687.6667,9
735687.7083,0
735687.75,3
735687.7917,5
735687.8333,1
735687.875,3
735687.9167,2
735687.9583,2
735688,5
735688.0417,5
735688.0833,3
735688.125,4
735688.1667,1
735688.2083,4
735688.25,4
735688.2917,7
735688.3333,8
735688.375,8
735688.4167,4
735688.4583,1
735688.5,1
735688.5417,1
735688.5833,3
735688.625,6
735688.6667,4
735688.7083,3
735688.75,1
735688.7917,8
735688.8333,6
735688.875,6
735688.9167,8
735688.9583,4
735689,3
735689.0417,1
735689.0833,2
735689.125,0
735689.1667,4
735689.2083,6
735689.25,9
735689.2917,5
735689.3333,6
735689.375,7
735689.4167,5
735689.4583,9
735689.5,3
735689.5417,1
735689.5833,2
735689.625,6
735689.6667,4
735689.7083,4
735689.75,8
735689.7917,2
735689.8333,5
735689.875,2
735689.9167,6
735689.9583,1
735690,5
735690.0417,0
735690.0833,5
735690.125,0
735690.1667,6
735690.2083,5
735690.25,4
735690.2917,7
735690.3333,6
735690.375,3
735690.4167,4
735690.4583,2
735690.5,3
735690.5417,1
735690.5833,6
735690.625,8
735690.6667,7
735690.7083,6
735690.75,3
735690.7917,3
735690.8333,7
735690.875,2
735690.9167,3
735690.9583,8
735691,9
735691.0417,8
735691.0833,1
735691.125,2
735691.1667,2
735691.2083,3
735691.25,9
735691.2917,1
735691.3333,2
735691.375,2
735691.4167,5
735691.4583,6
735691.5,2
735691.5417,5
735691.5833,9
735691.625,5
735691.6667,1
735691.7083,2
735691.75,5
735691.7917,7
735691.8333,8
735691.875,3
735691.9167,9
735691.9583,0
735692,4
735692.0417,8
735692.0833,8
735692.125,9
735692.1667,9
735692.2083,4
735692.25,6
735692.2917,2
735692.3333,1
735692.375,3
735692.4167,1
735692.4583,2
735692.5,2
735692.5417,3
735692.5833,8
735692.625,8
735692.6667,8
735692.7083,4
735692.75,5
735692.7917,9
735692.8333,8
735692.875,3
735692.9167,8
735692.9583,5
735693,2
735693.0417,4
735693.0833,5
735693.125,5
735693.1667,9
735693.2083,7
735693.25,2
735693.2917,8
735693.3333,4
735693.375,1
735693.4167,6
735693.4583,7
