Time (matlab datenum format),Wind speed 10m (m/s)
732643.5417,3
732643.5833,4
732643.625,4
732643.6667,3
732643.7083,5
732643.75,12
732643.7917,8
732643.8333,2
732643.875,4
732643.9167,6
732643.9583,3
732644,10
732644.0417,3
732644.0833,7
732644.125,2
732644.1667,9
732644.2083,12
732644.25,3
732644.2917,6
732644.3333,10
732644.375,5
732644.4167,3
732644.4583,3
732644.5,8
732644.5417,18
732644.5833,5
732644.625,13
732644.6667,5
732644.7083,6
732644.75,7
732644.7917,9
732644.8333,1
732644.875,4
732644.9167,5
732644.9583,8
732645,5
732645.0417,3
732645.0833,2
732645.125,3
732645.1667,9
732645.2083,3
732645.25,2
732645.2917,1
732645.3333,3
732645.375,9
732645.4167,6
732645.4583,7
732645.5,1
732645.5417,12
732645.5833,7
732645.625,3
732645.6667,2
732645.7083,9
732645.75,4
732645.7917,1
732645.8333,6
732645.875,2
732645.9167,2
732645.9583,3
732646,6
732646.0417,21
732646.0833,7
732646.125,3
732646.1667,1
732646.2083,7
732646.25,4
732646.2917,2
732646.3333,6
732646.375,3
732646.4167,4
732646.4583,2
732646.5,3
732646.5417,4
732646.5833,7
732646.625,2
732646.6667,7
732646.7083,6
732646.75,4
732646.7917,3
732646.8333,5
732646.875,4
732646.9167,6
732646.9583,7
732647,1
732647.0417,5
732647.0833,7
732647.125,7
732647.1667,10
732647.2083,3
732647.25,12
732647.2917,5
732647.3333,6
732647.375,4
732647.4167,9
732647.4583,1
732647.5,9
732647.5417,3
732647.5833,6
732647.625,6
732647.6667,6
732647.7083,4
732647.75,7
732647.7917,10
732647.8333,7
732647.875,9
732647.9167,8
732647.9583,11
732648,17
732648.0417,3
732648.0833,2
732648.125,1
732648.1667,7
732648.2083,8
732648.25,10
732648.2917,7
732648.3333,4
732648.375,3
732648.4167,10
732648.4583,10
732648.5,4
732648.5417,1
732648.5833,14
732648.625,4
732648.6667,12
732648.7083,1
732648.75,2
732648.7917,14
732648.8333,3
732648.875,2
732648.9167,1
732648.9583,3
732649,2
732649.0417,2
732649.0833,6
732649.125,3
732649.1667,10
732649.2083,4
732649.25,7
732649.2917,13
732649.3333,8
732649.375,4
732649.4167,9
732649.4583,10
732649.5,1
732649.5417,6
732649.5833,2
732649.625,7
732649.6667,8
732649.7083,4
732649.75,6
732649.7917,2
732649.8333,3
732649.875,12
732649.9167,11
732649.9583,7
732650,2
732650.0417,3
732650.0833,10
732650.125,12
732650.1667,1
732650.2083,11
732650.25,1
732650.2917,2
732650.3333,9
732650.375,4
732650.4167,7
732650.4583,4
732650.5,3
732650.5417,7
732650.5833,8
732650.625,6
732650.6667,7
732650.7083,4
732650.75,20
732650.7917,8
732650.8333,1
732650.875,9
732650.9167,11
732650.9583,3
732651,8
732651.0417,4
732651.0833,2
732651.125,3
732651.1667,2
732651.2083,5
732651.25,3
732651.2917,3
732651.3333,7
732651.375,8
732651.4167,2
732651.4583,11
732651.5,0
732651.5417,18
732651.5833,9
732651.625,10
732651.6667,5
732651.7083,2
732651.75,2
732651.7917,3
732651.8333,13
732651.875,3
732651.9167,7
732651.9583,4
732652,6
732652.0417,6
732652.0833,2
732652.125,10
732652.1667,3
732652.2083,5
732652.25,11
732652.2917,6
732652.3333,11
732652.375,4
732652.4167,20
732652.4583,5
732652.5,2
732652.5417,2
732652.5833,4
732652.625,14
732652.6667,5
732652.7083,4
732652.75,1
732652.7917,7
732652.8333,7
732652.875,7
732652.9167,1
732652.9583,6
732653,11
732653.0417,2
732653.0833,11
732653.125,5
732653.1667,3
732653.2083,10
732653.25,3
732653.2917,3
732653.3333,5
732653.375,6
732653.4167,1
732653.4583,2
732653.5,7
732653.5417,1
732653.5833,12
732653.625,1
732653.6667,5
732653.7083,4
732653.75,4
732653.7917,5
732653.8333,10
732653.875,9
732653.9167,8
732653.9583,4
732654,3
732654.0417,5
732654.0833,4
732654.125,1
732654.1667,7
732654.2083,10
732654.25,3
732654.2917,4
732654.3333,7
732654.375,5
732654.4167,2
732654.4583,1
732654.5,5
732654.5417,6
732654.5833,1
732654.625,9
732654.6667,7
732654.7083,4
732654.75,4
732654.7917,9
732654.8333,6
732654.875,5
732654.9167,3
732654.9583,5
732655,3
732655.0417,2
732655.0833,3
732655.125,8
732655.1667,9
732655.2083,5
732655.25,3
732655.2917,4
732655.3333,16
732655.375,2
732655.4167,5
732655.4583,3
732655.5,5
732655.5417,5
732655.5833,5
732655.625,12
732655.6667,7
732655.7083,2
732655.75,2
732655.7917,6
732655.8333,6
732655.875,1
732655.9167,13
732655.9583,13
732656,1
732656.0417,6
732656.0833,2
732656.125,2
732656.1667,2
732656.2083,5
732656.25,7
732656.2917,4
732656.3333,7
732656.375,2
732656.4167,9
732656.4583,6
732656.5,5
732656.5417,5
732656.5833,6
732656.625,7
732656.6667,6
732656.7083,19
732656.75,6
732656.7917,0
732656.8333,10
732656.875,5
732656.9167,5
732656.9583,2
732657,4
732657.0417,7
732657.0833,7
732657.125,5
732657.1667,7
732657.2083,7
732657.25,4
732657.2917,3
732657.3333,7
732657.375,7
732657.4167,4
732657.4583,10
732657.5,5
732657.5417,8
732657.5833,27
732657.625,4
732657.6667,3
732657.7083,5
732657.75,3
732657.7917,10
732657.8333,2
732657.875,7
732657.9167,5
732657.9583,17
732658,4
732658.0417,6
732658.0833,9
732658.125,4
732658.1667,2
732658.2083,3
732658.25,4
732658.2917,9
732658.3333,13
732658.375,5
732658.4167,7
732658.4583,13
732658.5,4
732658.5417,6
732658.5833,6
732658.625,3
732658.6667,2
732658.7083,6
732658.75,4
732658.7917,3
732658.8333,5
732658.875,9
732658.9167,4
732658.9583,3
732659,5
732659.0417,7
732659.0833,3
732659.125,15
732659.1667,8
732659.2083,1
732659.25,8
732659.2917,3
732659.3333,13
732659.375,5
732659.4167,13
732659.4583,11
732659.5,8
732659.5417,4
732659.5833,8
732659.625,7
732659.6667,6
732659.7083,4
732659.75,1
732659.7917,11
732659.8333,6
732659.875,1
732659.9167,2
732659.9583,8
732660,2
732660.0417,11
732660.0833,3
732660.125,10
732660.1667,6
732660.2083,4
732660.25,10
732660.2917,3
732660.3333,13
732660.375,5
732660.4167,7
732660.4583,10
732660.5,3
732660.5417,8
732660.5833,3
732660.625,4
732660.6667,2
732660.7083,10
732660.75,9
732660.7917,5
732660.8333,12
732660.875,10
732660.9167,8
732660.9583,11
732661,6
732661.0417,10
732661.0833,2
732661.125,5
732661.1667,9
732661.2083,15
732661.25,8
732661.2917,9
732661.3333,5
732661.375,5
732661.4167,8
732661.4583,6
732661.5,2
732661.5417,5
732661.5833,6
732661.625,5
732661.6667,2
732661.7083,9
732661.75,10
732661.7917,2
732661.8333,12
732661.875,8
732661.9167,3
732661.9583,5
732662,2
732662.0417,5
732662.0833,9
732662.125,4
732662.1667,6
732662.2083,11
732662.25,5
732662.2917,3
732662.3333,3
732662.375,1
732662.4167,3
732662.4583,9
732662.5,7
732662.5417,4
732662.5833,13
732662.625,1
732662.6667,4
732662.7083,7
732662.75,1
732662.7917,2
732662.8333,4
732662.875,10
732662.9167,8
732662.9583,3
732663,5
732663.0417,8
732663.0833,2
732663.125,2
732663.1667,8
732663.2083,12
732663.25,5
732663.2917,4
732663.3333,6
732663.375,4
732663.4167,4
732663.4583,7
732663.5,4
732663.5417,3
732663.5833,2
732663.625,8
732663.6667,13
732663.7083,14
732663.75,5
732663.7917,2
732663.8333,4
732663.875,5
732663.9167,7
732663.9583,1
732664,6
732664.0417,6
732664.0833,1
732664.125,9
732664.1667,5
732664.2083,8
732664.25,7
732664.2917,3
732664.3333,1
732664.375,3
732664.4167,6
732664.4583,3
732664.5,8
732664.5417,2
732664.5833,6
732664.625,7
732664.6667,5
732664.7083,3
732664.75,12
732664.7917,2
732664.8333,7
732664.875,4
732664.9167,8
732664.9583,3
732665,5
732665.0417,3
732665.0833,8
732665.125,3
732665.1667,7
732665.2083,2
732665.25,2
732665.2917,8
732665.3333,5
732665.375,6
732665.4167,4
732665.4583,5
732665.5,12
732665.5417,16
732665.5833,6
732665.625,8
732665.6667,17
732665.7083,6
732665.75,9
732665.7917,2
732665.8333,6
732665.875,6
732665.9167,6
732665.9583,7
732666,2
732666.0417,6
732666.0833,6
732666.125,6
732666.1667,5
732666.2083,4
732666.25,4
732666.2917,16
732666.3333,9
732666.375,5
732666.4167,10
732666.4583,4
732666.5,5
732666.5417,2
732666.5833,5
732666.625,5
732666.6667,4
732666.7083,2
732666.75,8
732666.7917,2
732666.8333,3
732666.875,4
732666.9167,6
732666.9583,5
732667,9
732667.0417,6
732667.0833,8
732667.125,5
732667.1667,2
732667.2083,5
732667.25,11
732667.2917,3
732667.3333,2
732667.375,10
732667.4167,6
732667.4583,14
732667.5,3
732667.5417,10
732667.5833,8
732667.625,2
732667.6667,7
732667.7083,9
732667.75,2
732667.7917,6
732667.8333,8
732667.875,16
732667.9167,4
732667.9583,11
732668,7
732668.0417,2
732668.0833,8
732668.125,10
732668.1667,2
732668.2083,14
732668.25,6
732668.2917,3
732668.3333,8
732668.375,3
732668.4167,7
732668.4583,14
732668.5,2
732668.5417,5
732668.5833,8
732668.625,4
732668.6667,9
732668.7083,10
732668.75,13
732668.7917,12
732668.8333,2
732668.875,6
732668.9167,5
732668.9583,6
732669,3
732669.0417,2
732669.0833,3
732669.125,9
732669.1667,2
732669.2083,4
732669.25,4
732669.2917,3
732669.3333,9
732669.375,1
732669.4167,3
732669.4583,4
732669.5,4
732669.5417,4
732669.5833,7
732669.625,5
732669.6667,0
732669.7083,2
732669.75,4
732669.7917,4
732669.8333,2
732669.875,4
732669.9167,10
732669.9583,6
732670,2
732670.0417,15
732670.0833,7
732670.125,5
732670.1667,9
732670.2083,11
732670.25,4
732670.2917,4
732670.3333,2
732670.375,13
732670.4167,3
732670.4583,7
732670.5,8
732670.5417,4
732670.5833,4
732670.625,3
732670.6667,1
732670.7083,6
732670.75,5
732670.7917,4
732670.8333,3
732670.875,11
732670.9167,7
732670.9583,11
732671,8
732671.0417,9
732671.0833,6
732671.125,2
732671.1667,7
732671.2083,5
732671.25,5
732671.2917,5
732671.3333,2
732671.375,7
732671.4167,10
732671.4583,6
732671.5,6
732671.5417,6
732671.5833,8
732671.625,7
732671.6667,8
732671.7083,10
732671.75,12
732671.7917,3
732671.8333,4
732671.875,7
732671.9167,6
732671.9583,11
732672,9
732672.0417,12
732672.0833,6
732672.125,9
732672.1667,1
732672.2083,13
732672.25,9
732672.2917,6
732672.3333,4
732672.375,6
732672.4167,3
732672.4583,10
732672.5,4
732672.5417,9
732672.5833,4
732672.625,2
732672.6667,8
732672.7083,6
732672.75,3
732672.7917,4
732672.8333,4
732672.875,8
732672.9167,7
732672.9583,5
732673,8
732673.0417,2
732673.0833,4
732673.125,13
732673.1667,3
732673.2083,6
732673.25,10
732673.2917,14
732673.3333,5
732673.375,5
732673.4167,10
732673.4583,11
732673.5,11
732673.5417,1
732673.5833,5
732673.625,6
732673.6667,7
732673.7083,3
732673.75,4
732673.7917,5
732673.8333,2
732673.875,11
732673.9167,5
732673.9583,9
732674,8
732674.0417,6
732674.0833,4
732674.125,3
732674.1667,3
732674.2083,8
732674.25,6
732674.2917,5
732674.3333,10
732674.375,1
732674.4167,10
732674.4583,6
732674.5,3
732674.5417,5
732674.5833,8
732674.625,6
732674.6667,3
732674.7083,6
732674.75,4
732674.7917,2
732674.8333,7
732674.875,9
732674.9167,4
732674.9583,6
732675,14
732675.0417,7
732675.0833,4
732675.125,7
732675.1667,1
732675.2083,4
732675.25,2
732675.2917,2
732675.3333,7
732675.375,3
732675.4167,3
732675.4583,1
732675.5,3
732675.5417,4
732675.5833,1
732675.625,1
732675.6667,13
732675.7083,6
732675.75,3
732675.7917,5
732675.8333,5
732675.875,16
732675.9167,9
732675.9583,6
732676,7
732676.0417,7
732676.0833,6
732676.125,8
732676.1667,5
732676.2083,4
732676.25,4
732676.2917,16
732676.3333,3
732676.375,1
732676.4167,3
732676.4583,10
732676.5,8
732676.5417,9
732676.5833,9
732676.625,2
732676.6667,4
732676.7083,3
732676.75,6
732676.7917,2
732676.8333,4
732676.875,8
732676.9167,12
732676.9583,5
732677,4
732677.0417,4
732677.0833,3
732677.125,1
732677.1667,5
732677.2083,3
732677.25,7
732677.2917,6
732677.3333,6
732677.375,7
732677.4167,4
732677.4583,4
732677.5,5
732677.5417,3
732677.5833,33
732677.625,4
732677.6667,22
732677.7083,5
732677.75,3
732677.7917,6
732677.8333,16
732677.875,15
732677.9167,5
732677.9583,4
732678,3
732678.0417,9
732678.0833,4
732678.125,7
732678.1667,11
732678.2083,2
732678.25,5
732678.2917,10
732678.3333,11
732678.375,10
732678.4167,6
732678.4583,3
732678.5,5
732678.5417,8
732678.5833,4
732678.625,3
732678.6667,4
732678.7083,3
732678.75,5
732678.7917,6
732678.8333,3
732678.875,8
732678.9167,7
732678.9583,7
732679,10
732679.0417,4
732679.0833,3
732679.125,4
732679.1667,7
732679.2083,10
732679.25,3
732679.2917,7
732679.3333,2
732679.375,8
732679.4167,9
732679.4583,5
732679.5,6
732679.5417,4
732679.5833,5
732679.625,3
732679.6667,5
732679.7083,4
732679.75,4
732679.7917,5
732679.8333,7
732679.875,14
732679.9167,8
732679.9583,2
732680,6
732680.0417,8
732680.0833,11
732680.125,5
732680.1667,5
732680.2083,4
732680.25,2
732680.2917,3
732680.3333,7
732680.375,2
732680.4167,2
732680.4583,5
732680.5,17
732680.5417,7
732680.5833,6
732680.625,11
732680.6667,3
732680.7083,5
732680.75,4
732680.7917,4
732680.8333,7
732680.875,3
732680.9167,6
732680.9583,13
732681,2
732681.0417,17
732681.0833,9
732681.125,7
732681.1667,8
732681.2083,7
732681.25,4
732681.2917,4
732681.3333,10
732681.375,5
732681.4167,2
732681.4583,4
732681.5,4
732681.5417,2
732681.5833,8
732681.625,2
732681.6667,4
732681.7083,2
732681.75,9
732681.7917,3
732681.8333,5
732681.875,12
732681.9167,5
732681.9583,11
732682,7
732682.0417,3
732682.0833,3
732682.125,7
732682.1667,7
732682.2083,2
732682.25,7
732682.2917,6
732682.3333,2
732682.375,7
732682.4167,4
732682.4583,12
732682.5,2
732682.5417,2
732682.5833,5
732682.625,3
732682.6667,1
732682.7083,7
732682.75,5
732682.7917,2
732682.8333,3
732682.875,9
732682.9167,7
732682.9583,2
732683,7
732683.0417,11
732683.0833,6
732683.125,13
732683.1667,6
732683.2083,13
732683.25,8
732683.2917,8
732683.3333,10
732683.375,10
732683.4167,3
732683.4583,3
732683.5,8
732683.5417,8
732683.5833,4
732683.625,12
732683.6667,3
732683.7083,0
732683.75,5
732683.7917,7
732683.8333,4
732683.875,3
732683.9167,22
732683.9583,17
732684,3
732684.0417,2
732684.0833,7
732684.125,4
732684.1667,3
732684.2083,2
732684.25,7
732684.2917,2
732684.3333,4
732684.375,3
732684.4167,6
732684.4583,4
732684.5,3
732684.5417,5
732684.5833,1
732684.625,3
732684.6667,7
732684.7083,6
732684.75,7
732684.7917,8
732684.8333,4
732684.875,11
732684.9167,4
732684.9583,3
732685,12
732685.0417,9
732685.0833,7
732685.125,3
732685.1667,4
732685.2083,9
732685.25,7
732685.2917,10
732685.3333,4
732685.375,3
732685.4167,7
732685.4583,7
732685.5,6
732685.5417,10
732685.5833,3
732685.625,7
732685.6667,4
732685.7083,13
732685.75,2
732685.7917,5
732685.8333,3
732685.875,0
732685.9167,7
732685.9583,4
732686,3
732686.0417,1
732686.0833,5
732686.125,4
732686.1667,2
732686.2083,5
732686.25,4
732686.2917,12
732686.3333,3
732686.375,4
732686.4167,6
732686.4583,3
732686.5,2
732686.5417,8
732686.5833,2
732686.625,12
732686.6667,4
732686.7083,7
732686.75,4
732686.7917,4
732686.8333,4
732686.875,4
732686.9167,7
732686.9583,4
732687,1
732687.0417,9
732687.0833,4
732687.125,4
732687.1667,5
732687.2083,5
732687.25,7
732687.2917,3
732687.3333,9
732687.375,7
732687.4167,3
732687.4583,1
732687.5,15
732687.5417,3
732687.5833,2
732687.625,2
732687.6667,5
732687.7083,12
732687.75,4
732687.7917,9
732687.8333,5
732687.875,5
732687.9167,10
732687.9583,3
732688,4
732688.0417,9
732688.0833,2
732688.125,12
732688.1667,6
732688.2083,4
732688.25,5
732688.2917,1
732688.3333,2
732688.375,6
732688.4167,3
732688.4583,7
732688.5,2
732688.5417,6
732688.5833,4
732688.625,2
732688.6667,7
732688.7083,4
732688.75,6
732688.7917,7
732688.8333,5
732688.875,1
732688.9167,5
732688.9583,15
732689,2
732689.0417,0
732689.0833,2
732689.125,12
732689.1667,4
732689.2083,5
732689.25,5
732689.2917,5
732689.3333,5
732689.375,3
732689.4167,9
732689.4583,4
732689.5,1
732689.5417,13
732689.5833,1
732689.625,6
732689.6667,3
732689.7083,14
732689.75,4
732689.7917,3
732689.8333,5
732689.875,6
732689.9167,9
732689.9583,4
732690,9
732690.0417,2
732690.0833,7
732690.125,3
732690.1667,6
732690.2083,17
732690.25,5
732690.2917,4
732690.3333,7
732690.375,8
732690.4167,11
732690.4583,22
732690.5,3
732690.5417,3
732690.5833,8
732690.625,3
732690.6667,4
732690.7083,3
732690.75,7
732690.7917,2
732690.8333,6
732690.875,2
732690.9167,6
732690.9583,3
732691,7
732691.0417,8
732691.0833,4
732691.125,10
732691.1667,8
732691.2083,5
732691.25,7
732691.2917,8
732691.3333,3
732691.375,8
732691.4167,10
732691.4583,2
732691.5,3
732691.5417,5
732691.5833,5
732691.625,4
732691.6667,6
732691.7083,6
732691.75,12
732691.7917,4
732691.8333,3
732691.875,4
732691.9167,6
732691.9583,8
732692,6
732692.0417,2
732692.0833,1
732692.125,7
732692.1667,10
732692.2083,8
732692.25,2
732692.2917,4
732692.3333,13
732692.375,6
732692.4167,1
732692.4583,4
732692.5,4
732692.5417,9
732692.5833,2
732692.625,3
732692.6667,3
732692.7083,6
732692.75,3
732692.7917,4
732692.8333,3
732692.875,8
732692.9167,6
732692.9583,5
732693,4
732693.0417,5
732693.0833,3
732693.125,7
732693.1667,2
732693.2083,1
732693.25,1
732693.2917,1
732693.3333,2
732693.375,6
732693.4167,6
732693.4583,6
732693.5,5
732693.5417,8
732693.5833,5
732693.625,13
732693.6667,11
732693.7083,6
732693.75,2
732693.7917,10
732693.8333,3
732693.875,3
732693.9167,10
732693.9583,2
732694,4
732694.0417,2
732694.0833,2
732694.125,7
732694.1667,4
732694.2083,2
732694.25,2
732694.2917,11
732694.3333,10
732694.375,5
732694.4167,5
732694.4583,3
732694.5,3
732694.5417,4
732694.5833,9
732694.625,7
732694.6667,7
732694.7083,3
732694.75,9
732694.7917,2
732694.8333,3
732694.875,3
732694.9167,2
732694.9583,4
732695,8
732695.0417,6
732695.0833,4
732695.125,6
732695.1667,5
732695.2083,2
732695.25,1
732695.2917,4
732695.3333,4
732695.375,10
732695.4167,4
732695.4583,13
732695.5,9
732695.5417,3
732695.5833,3
732695.625,5
732695.6667,9
732695.7083,2
732695.75,10
732695.7917,5
732695.8333,4
732695.875,2
732695.9167,6
732695.9583,16
732696,5
732696.0417,5
732696.0833,3
732696.125,2
732696.1667,4
732696.2083,9
732696.25,14
732696.2917,3
732696.3333,0
732696.375,11
732696.4167,5
732696.4583,10
732696.5,4
732696.5417,5
732696.5833,2
732696.625,14
732696.6667,5
732696.7083,6
732696.75,12
732696.7917,6
732696.8333,7
732696.875,1
732696.9167,4
732696.9583,4
732697,4
732697.0417,7
732697.0833,6
732697.125,13
732697.1667,9
732697.2083,4
732697.25,3
732697.2917,6
732697.3333,5
732697.375,9
732697.4167,1
732697.4583,3
732697.5,4
732697.5417,5
732697.5833,5
732697.625,7
732697.6667,6
732697.7083,2
732697.75,3
732697.7917,4
732697.8333,11
732697.875,4
732697.9167,2
732697.9583,3
732698,7
732698.0417,3
732698.0833,6
732698.125,2
732698.1667,2
732698.2083,12
732698.25,11
732698.2917,8
732698.3333,6
732698.375,1
732698.4167,6
732698.4583,12
732698.5,2
732698.5417,6
732698.5833,4
732698.625,15
732698.6667,3
732698.7083,6
732698.75,7
732698.7917,1
732698.8333,1
732698.875,6
732698.9167,5
732698.9583,5
732699,4
732699.0417,4
732699.0833,6
732699.125,8
732699.1667,2
732699.2083,3
732699.25,7
732699.2917,2
732699.3333,1
732699.375,11
732699.4167,5
732699.4583,3
732699.5,7
732699.5417,3
732699.5833,2
732699.625,2
732699.6667,8
732699.7083,3
732699.75,10
732699.7917,9
732699.8333,5
732699.875,7
732699.9167,8
732699.9583,2
732700,2
732700.0417,11
732700.0833,1
732700.125,6
732700.1667,3
732700.2083,12
732700.25,2
732700.2917,5
732700.3333,3
732700.375,5
732700.4167,1
732700.4583,10
732700.5,9
732700.5417,9
732700.5833,5
732700.625,4
732700.6667,1
732700.7083,1
732700.75,5
732700.7917,7
732700.8333,14
732700.875,4
732700.9167,7
732700.9583,12
732701,2
732701.0417,22
732701.0833,4
732701.125,3
732701.1667,9
732701.2083,6
732701.25,2
732701.2917,11
732701.3333,2
732701.375,5
732701.4167,7
732701.4583,1
732701.5,1
732701.5417,6
732701.5833,3
732701.625,4
732701.6667,4
732701.7083,5
732701.75,5
732701.7917,6
732701.8333,2
732701.875,3
732701.9167,9
732701.9583,8
732702,18
732702.0417,4
732702.0833,7
732702.125,3
732702.1667,5
732702.2083,8
732702.25,8
732702.2917,10
732702.3333,4
732702.375,11
732702.4167,2
732702.4583,2
732702.5,7
732702.5417,6
732702.5833,5
732702.625,4
732702.6667,3
732702.7083,7
732702.75,3
732702.7917,14
732702.8333,2
732702.875,7
732702.9167,6
732702.9583,8
732703,2
732703.0417,6
732703.0833,2
732703.125,5
732703.1667,11
732703.2083,1
732703.25,1
732703.2917,3
732703.3333,8
732703.375,2
732703.4167,2
732703.4583,14
732703.5,14
732703.5417,3
732703.5833,4
732703.625,3
732703.6667,4
732703.7083,4
732703.75,4
732703.7917,7
732703.8333,2
732703.875,4
732703.9167,3
732703.9583,8
732704,4
732704.0417,4
732704.0833,4
732704.125,6
732704.1667,1
732704.2083,8
732704.25,9
732704.2917,6
732704.3333,11
732704.375,4
732704.4167,4
732704.4583,2
732704.5,8
732704.5417,7
732704.5833,7
732704.625,6
732704.6667,6
732704.7083,4
732704.75,5
732704.7917,6
732704.8333,5
732704.875,4
732704.9167,6
732704.9583,2
732705,4
732705.0417,8
732705.0833,5
732705.125,5
732705.1667,5
732705.2083,3
732705.25,3
732705.2917,3
732705.3333,4
732705.375,3
732705.4167,3
732705.4583,3
732705.5,5
732705.5417,4
732705.5833,5
732705.625,4
732705.6667,5
732705.7083,5
732705.75,6
732705.7917,10
732705.8333,14
732705.875,7
732705.9167,4
732705.9583,3
